type,botId,userId,timeStamp,channel,message
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-8bb46f3b-de0c-5a6a-93fa-1ac65e80426c,2018-11-02T21:03:53 IST,skypeforbusiness,I am unable to find an answer. Please try something else.
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-8bb46f3b-de0c-5a6a-93fa-1ac65e80426c,2018-11-02T21:03:52 IST,skypeforbusiness,pr2
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-8bb46f3b-de0c-5a6a-93fa-1ac65e80426c,2018-11-02T21:01:01 IST,skypeforbusiness,Please type 'How can you help me' for any more help.
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-8bb46f3b-de0c-5a6a-93fa-1ac65e80426c,2018-11-02T21:01:00 IST,skypeforbusiness,As per your request the password of your userID 600035217 on the SAP system PR4 client 310 is reset. If needed your userID has also been unlocked. You will receive a mail containing a new one-time use password and instructions.
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-8bb46f3b-de0c-5a6a-93fa-1ac65e80426c,2018-11-02T21:00:57 IST,skypeforbusiness,Give me few seconds while I validate your details ...
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-8bb46f3b-de0c-5a6a-93fa-1ac65e80426c,2018-11-02T21:00:57 IST,skypeforbusiness,pr4
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-8bb46f3b-de0c-5a6a-93fa-1ac65e80426c,2018-11-02T21:00:29 IST,skypeforbusiness,"This system/client is not part of the SAP password reset self service. I can reset your password/user ID unlocked on the SAP systems/clients listed <a href=""https://apps.ce.collabserv.com/wikis/home?lang=en-us#!/wiki/Wbff930cb790d_4e33_8c27_a13582a302d9/page/SAP System Overview"" target=""_blank"">here</a>. Please provide a correct SAP system /client."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-8bb46f3b-de0c-5a6a-93fa-1ac65e80426c,2018-11-02T21:00:28 IST,skypeforbusiness,Infy@#12
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-8bb46f3b-de0c-5a6a-93fa-1ac65e80426c,2018-11-02T20:59:31 IST,skypeforbusiness,Please provide the SAP system you would like to have your password reset/user ID unlocked on.
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-8bb46f3b-de0c-5a6a-93fa-1ac65e80426c,2018-11-02T20:59:29 IST,skypeforbusiness,600035217
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-8bb46f3b-de0c-5a6a-93fa-1ac65e80426c,2018-11-02T20:59:12 IST,skypeforbusiness,Please provide your SAP userID
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-8bb46f3b-de0c-5a6a-93fa-1ac65e80426c,2018-11-02T20:59:10 IST,skypeforbusiness,Reset sap password
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-8bb46f3b-de0c-5a6a-93fa-1ac65e80426c,2018-11-02T20:58:55 IST,skypeforbusiness,"Well, Which one of the below task you want to perform. Please re-enter the task you want to perform displayed in below . Type 'discard' if this is not what you are looking for - 
 *  Reset SAP password
 *  Reset LUX password"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-8bb46f3b-de0c-5a6a-93fa-1ac65e80426c,2018-11-02T20:58:54 IST,skypeforbusiness,Password reset
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-8bb46f3b-de0c-5a6a-93fa-1ac65e80426c,2018-11-02T20:58:35 IST,skypeforbusiness,"Hi there! I'm your Virtual Assistant. I can help you on few SAP,ITSM and SNC related tasks.Type 'what can you do' for more info."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-8bb46f3b-de0c-5a6a-93fa-1ac65e80426c,2018-11-02T20:58:33 IST,skypeforbusiness,Hi
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T21:04:20 IST,rtm,"{""type"":""template"",""payload"":{""template_type"":""button"",""text"":""Well, Which one of the below task you want to perform. Please click on it. Type 'discard' if this is not what you are looking for "",""subText"":""Well, Which one of the below task you want to perform. Please click on it. Type 'discard' if this is not what you are looking for "",""buttons"":[{""type"":""postback"",""title"":"" Reset SAP password"",""payload"":"" Reset SAP password""},{""type"":""postback"",""title"":"" Unlock account"",""payload"":"" Unlock account""}]}}"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T21:04:16 IST,rtm,I need know my SAP acces
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T21:03:41 IST,rtm,"Hi there! I'm your Virtual Assistant. I can help you on few SAP,ITSM and SNC related tasks.Type 'what can you do' for more info."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T21:03:39 IST,rtm,Hi thea
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:55:47 IST,rtm,Please share your experience with IT Service Desk ChatBot [here](https://apps.ce.collabserv.com/communities/service/html/communityoverview?communityUuid=89e2557f-0909-4b4a-b60a-73ed967ffe96#fullpageWidgetId=Wa057855828c1_4735_836a_0ee89a520a7d&appId=373b4d95-d543-434f-8ae0-f463285b7c69&action=titleAction)
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:55:47 IST,rtm,"Let me know if I can help you with anything else.
You can do that by simply typing your issue to me. 😊"
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:55:46 IST,rtm,", as your issue is not listed here you chat with the experts, who can solve the issue.
Please connect to them via this [link](https://chat2.glb.itcs.hpe.com/philips_lighting/Chat.aspx )"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:55:45 IST,rtm,My issue is not listed here
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:55:36 IST,rtm,"{""type"":""template"",""payload"":{""template_type"":""button"",""text"":""So, tell me how I can help you."",""buttons"":[{""type"":""postback"",""title"":""I am Unable to login"",""payload"":""Unable to login""},{""type"":""postback"",""title"":""I am Unable to use Skype Meeting in the Calendar"",""payload"":""Unable to use Skype Meeting in the Calendar""},{""type"":""postback"",""title"":""I want to communicate with an external company via Skype for Business"",""payload"":""I want to communicate with an external company via Skype for Business""},{""type"":""postback"",""title"":""My issue is not listed here"",""payload"":""My issue is not listed here""}]}}"
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:55:36 IST,rtm,Thank you Jose for reaching out to me for your Skype for Business related question.
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:55:35 IST,rtm,I am a issue with Excel
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:55:16 IST,rtm,"Hi there! I'm your Virtual Assistant. I can help you on few SAP,ITSM and SNC related tasks.Type 'what can you do' for more info."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:55:14 IST,rtm,Hi thea
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:52:14 IST,rtm,Please share your experience with IT Service Desk ChatBot [here](https://apps.ce.collabserv.com/communities/service/html/communityoverview?communityUuid=89e2557f-0909-4b4a-b60a-73ed967ffe96#fullpageWidgetId=Wa057855828c1_4735_836a_0ee89a520a7d&appId=373b4d95-d543-434f-8ae0-f463285b7c69&action=titleAction)
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:52:14 IST,rtm,"Before you contact IT Service Desk, you may try the below recommended best practice for IT help/support:<br /> 1. Find existing solutions on the [IT Services & Support wiki](https://apps.ce.rs - [collabserv.com/wikis/home?lang=en-us#!/wiki/Wbff930cb790d_4e33_8c27_a13582a302d9)<br /> 2. [Post your question on the forum](https://apps.ce.collabserv.com/communities/service/html/communitystart?communityUuid=89e2557f-0909-4b4a-b60a-73ed967ffe96#fullpageWidgetId=W3c59f893ad4e_4c4f_9bcc_ac34110aedf7&show=topics)<br /> 
*To contact IT Helpdesk, you may do the following:*<br />1. [Chat with IT Service Desk](https://chat2.glb.itcs.hpe.com/philips_lighting/Chat.aspx)<br /> 2. Or you may [Submit a ticket in the IT Service Portal](https://signify.service-now.com/sp)<br />3. [Phone number of IT Service Desk](https://apps.ce.collabserv.com/communities/service/html/communityview?communityUuid=89e2557f-0909-4b4a-b60a-)connect"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:52:13 IST,rtm,I need chat for support
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:52:05 IST,rtm,"Hi there! I'm your Virtual Assistant. I can help you on few SAP,ITSM and SNC related tasks.Type 'what can you do' for more info."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:52:05 IST,rtm,Hi thea
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:51:50 IST,rtm,I am unable to find an answer. Please try something else.
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:51:49 IST,rtm,delete conversation
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:51:39 IST,rtm,I am unable to find an answer. Please try something else.
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:51:38 IST,rtm,2
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:51:24 IST,rtm,Please share your experience with IT Service Desk ChatBot [here](https://apps.ce.collabserv.com/communities/service/html/communityoverview?communityUuid=89e2557f-0909-4b4a-b60a-73ed967ffe96#fullpageWidgetId=Wa057855828c1_4735_836a_0ee89a520a7d&appId=373b4d95-d543-434f-8ae0-f463285b7c69&action=titleAction)
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:51:24 IST,rtm,"Before you contact IT Service Desk, you may try the below recommended best practice for IT help/support:<br /> 1. Find existing solutions on the [IT Services & Support wiki](https://apps.ce.rs - [collabserv.com/wikis/home?lang=en-us#!/wiki/Wbff930cb790d_4e33_8c27_a13582a302d9)<br /> 2. [Post your question on the forum](https://apps.ce.collabserv.com/communities/service/html/communitystart?communityUuid=89e2557f-0909-4b4a-b60a-73ed967ffe96#fullpageWidgetId=W3c59f893ad4e_4c4f_9bcc_ac34110aedf7&show=topics)<br /> 
*To contact IT Helpdesk, you may do the following:*<br />1. [Chat with IT Service Desk](https://chat2.glb.itcs.hpe.com/philips_lighting/Chat.aspx)<br /> 2. Or you may [Submit a ticket in the IT Service Portal](https://signify.service-now.com/sp)<br />3. [Phone number of IT Service Desk](https://apps.ce.collabserv.com/communities/service/html/communityview?communityUuid=89e2557f-0909-4b4a-b60a-)connect"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:51:24 IST,rtm,I need to chat for support
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:51:13 IST,rtm,"{""type"":""template"",""payload"":{""template_type"":""button"",""text"":""Did you mean?"",""buttons"":[{""type"":""postback"",""title"":""i need to chat for support"",""payload"":""i need to chat for support""}]}}"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:51:12 IST,rtm,I need support with office 365
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:51:04 IST,rtm,"Hi there! I'm your Virtual Assistant. I can help you on few SAP,ITSM and SNC related tasks.Type 'what can you do' for more info."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T19:51:03 IST,rtm,Hi thea
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T03:16:28 IST,rtm,"Ok, I am discarding the task for now. We can start over whenever you are ready."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T03:16:28 IST,rtm,exit
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T03:16:18 IST,rtm,"This system/client is not part of the SAP password reset self service. I can reset your password/user ID unlocked on the SAP systems/clients listed <a href=""https://apps.ce.collabserv.com/wikis/home?lang=en-us#!/wiki/Wbff930cb790d_4e33_8c27_a13582a302d9/page/SAP System Overview"" target=""_blank"">here</a>. Please provide a correct SAP system /client."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T03:16:16 IST,rtm,no
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T03:16:13 IST,rtm,"{""type"":""template"",""payload"":{""template_type"":""button"",""text"":""Please select the SAP system you would like to have your password reset on. Select 'Other' to see more systems."",""subText"":""Choose an option below..."",""buttons"":[{""type"":""postback"",""title"":""PS3 - SAP Lighting Solution Manager"",""payload"":""PS3""},{""type"":""postback"",""title"":""AP5 - SAP Lighting APO"",""payload"":""AP5""},{""type"":""postback"",""title"":""IAP - SAP Lighting SNC"",""payload"":""IAP""},{""type"":""postback"",""title"":""CP4 - SAP Lighting CRM"",""payload"":""CP4""},{""type"":""postback"",""title"":""Others"",""payload"":""Others""}]}}"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T03:16:11 IST,rtm,others
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T03:16:05 IST,rtm,"{""type"":""template"",""payload"":{""template_type"":""button"",""text"":""Please select the SAP system you would like to have your password reset/user ID unlocked on. Select ‘Others’ to see more systems."",""subText"":""Choose an option below..."",""buttons"":[{""type"":""postback"",""title"":""PR4 - SAP Lighting R/3"",""payload"":""PR4""},{""type"":""postback"",""title"":""PR2 - SAP Luminaires R/3"",""payload"":""PR2""},{""type"":""postback"",""title"":""BP5 - SAP Lighting BI (Helios)"",""payload"":""BP5""},{""type"":""postback"",""title"":""GLP - SAP Lighting GRC"",""payload"":""GLP""},{""type"":""postback"",""title"":""Others"",""payload"":""Others""}]}}"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T03:16:02 IST,rtm,yes
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T03:15:58 IST,rtm,"{""type"":""template"",""payload"":{""template_type"":""button"",""text"":""Is your SAP userID 600031940 ?"",""buttons"":[{""type"":""postback"",""title"":""Yes"",""payload"":""Yes""},{""type"":""postback"",""title"":""No"",""payload"":""No""}]}}"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T03:15:57 IST,rtm,I need request SAP password
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T03:15:38 IST,rtm,"Hi there! I'm your Virtual Assistant. I can help you on few SAP,ITSM and SNC related tasks.Type 'what can you do' for more info."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-14108b87-bd53-54cb-a8fc-47e5f7d850a0,2018-11-02T03:15:37 IST,rtm,Hi thea
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-7d65c6e5-ee7b-5527-b388-75f563ce5998,2018-11-02T21:02:54 IST,skypeforbusiness,"I have discarded our previous conversation because of inactivity timeout.  
 
You can continue to chat with me here or, if you want a better, media-rich user experience please visit me on my web page [link] (https://www.bot.intra.lighting.com/thea/).  
 
You will need to be on the Signify network or connected to it via VPN to access my web avatar"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-7d65c6e5-ee7b-5527-b388-75f563ce5998,2018-11-02T21:02:53 IST,skypeforbusiness,Hi thea
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-7d65c6e5-ee7b-5527-b388-75f563ce5998,2018-11-02T19:54:26 IST,skypeforbusiness,"You have exceeded the number of allowed attempts. Ok, I am discarding the task for now. We can start over whenever you are ready."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-7d65c6e5-ee7b-5527-b388-75f563ce5998,2018-11-02T19:54:25 IST,skypeforbusiness,This is a test
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-7d65c6e5-ee7b-5527-b388-75f563ce5998,2018-11-02T19:54:13 IST,skypeforbusiness,"I'm sorry, I did not recognize the value you have entered. Please select a value from the list."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-7d65c6e5-ee7b-5527-b388-75f563ce5998,2018-11-02T19:54:12 IST,skypeforbusiness,I need chat for support
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-7d65c6e5-ee7b-5527-b388-75f563ce5998,2018-11-02T19:54:00 IST,skypeforbusiness,"I'm sorry, I did not recognize the value you have entered. Please select a value from the list."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-7d65c6e5-ee7b-5527-b388-75f563ce5998,2018-11-02T19:53:59 IST,skypeforbusiness,I need chat support
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-7d65c6e5-ee7b-5527-b388-75f563ce5998,2018-11-02T19:53:58 IST,skypeforbusiness,"I'm sorry, I did not recognize the value you have entered. Please select a value from the list."
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-7d65c6e5-ee7b-5527-b388-75f563ce5998,2018-11-02T19:53:58 IST,skypeforbusiness,"Hi there! I'm your Virtual Assistant. I can help you on few SAP,ITSM and SNC related tasks.Type 'what can you do' for more info."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-7d65c6e5-ee7b-5527-b388-75f563ce5998,2018-11-02T19:53:56 IST,skypeforbusiness,Hi Thea
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-2df672e4-8b94-5eeb-8fbe-403618d57dc9,2018-11-02T20:18:07 IST,skypeforbusiness,Please type 'How can you help me' for any more help.
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-2df672e4-8b94-5eeb-8fbe-403618d57dc9,2018-11-02T20:18:06 IST,skypeforbusiness,As per your request the password of your userID 310030941 on the SAP system PR4 client 310 is reset. If needed your userID has also been unlocked. You will receive a mail containing a new one-time use password and instructions.
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-2df672e4-8b94-5eeb-8fbe-403618d57dc9,2018-11-02T20:18:03 IST,skypeforbusiness,Give me few seconds while I validate your details ...
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-2df672e4-8b94-5eeb-8fbe-403618d57dc9,2018-11-02T20:18:02 IST,skypeforbusiness,PR4
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-2df672e4-8b94-5eeb-8fbe-403618d57dc9,2018-11-02T20:17:40 IST,skypeforbusiness,Please provide the SAP system you would like to have your password reset/user ID unlocked on.
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-2df672e4-8b94-5eeb-8fbe-403618d57dc9,2018-11-02T20:17:39 IST,skypeforbusiness,310030941
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-2df672e4-8b94-5eeb-8fbe-403618d57dc9,2018-11-02T20:17:24 IST,skypeforbusiness,Please provide your SAP userID
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-2df672e4-8b94-5eeb-8fbe-403618d57dc9,2018-11-02T20:17:21 IST,skypeforbusiness,SAP
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-2df672e4-8b94-5eeb-8fbe-403618d57dc9,2018-11-02T20:17:05 IST,skypeforbusiness,I found more than one option. Please try again.  There are multiple bots that can perform that task. Which one did you want?
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-2df672e4-8b94-5eeb-8fbe-403618d57dc9,2018-11-02T20:17:04 IST,skypeforbusiness,Reset Spap password
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-2df672e4-8b94-5eeb-8fbe-403618d57dc9,2018-11-02T20:16:52 IST,skypeforbusiness,"Well, Which one of the below task you want to perform. Please re-enter the task you want to perform displayed in below . Type 'discard' if this is not what you are looking for - 
 *  Reset SAP password
 *  Reset LUX password"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-2df672e4-8b94-5eeb-8fbe-403618d57dc9,2018-11-02T20:16:50 IST,skypeforbusiness,I need to rest my password
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-2df672e4-8b94-5eeb-8fbe-403618d57dc9,2018-11-02T20:16:19 IST,skypeforbusiness,"Hi there! I'm your Virtual Assistant. I can help you on few SAP,ITSM and SNC related tasks.Type 'what can you do' for more info."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-2df672e4-8b94-5eeb-8fbe-403618d57dc9,2018-11-02T20:16:18 IST,skypeforbusiness,Hi
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-25f9db4d-f526-599d-8c01-d5fcd6a300c3,2018-11-02T20:02:50 IST,rtm,Please type 'How can you help me' for any more help.
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-25f9db4d-f526-599d-8c01-d5fcd6a300c3,2018-11-02T20:02:49 IST,rtm,We are facing some issues in the service. For a password reset/unlock of a SAP user ID please contact sap.passwords@signify.com.
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-25f9db4d-f526-599d-8c01-d5fcd6a300c3,2018-11-02T20:02:48 IST,rtm,no
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-25f9db4d-f526-599d-8c01-d5fcd6a300c3,2018-11-02T20:02:45 IST,rtm,"{""type"":""template"",""payload"":{""template_type"":""button"",""text"":""Do you require a password reset along with the user ID unlock?"",""subText"":""Choose an option below..."",""buttons"":[{""type"":""postback"",""title"":""Yes"",""payload"":""Yes""},{""type"":""postback"",""title"":""No"",""payload"":""No""}]}}"
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-25f9db4d-f526-599d-8c01-d5fcd6a300c3,2018-11-02T20:02:44 IST,rtm,Give me few seconds while I validate your details ...
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-25f9db4d-f526-599d-8c01-d5fcd6a300c3,2018-11-02T20:02:43 IST,rtm,GLD
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-25f9db4d-f526-599d-8c01-d5fcd6a300c3,2018-11-02T20:02:42 IST,rtm,"{""type"":""template"",""payload"":{""template_type"":""button"",""text"":""Please select the SAP system you would like to have your password reset/user ID unlocked on. Select ‘Others’ to see more systems."",""subText"":""Choose an option below..."",""buttons"":[{""type"":""postback"",""title"":""PR4 - SAP Lighting R/3"",""payload"":""PR4""},{""type"":""postback"",""title"":""PR2 - SAP Luminaires R/3"",""payload"":""PR2""},{""type"":""postback"",""title"":""BP5 - SAP Lighting BI (Helios)"",""payload"":""BP5""},{""type"":""postback"",""title"":""GLP - SAP Lighting GRC"",""payload"":""GLP""},{""type"":""postback"",""title"":""Others"",""payload"":""Others""}]}}"
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-25f9db4d-f526-599d-8c01-d5fcd6a300c3,2018-11-02T20:02:39 IST,rtm,unlock 310280955 in LD
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-25f9db4d-f526-599d-8c01-d5fcd6a300c3,2018-11-02T19:54:41 IST,rtm,"Ok, I am discarding the task for now. We can start over whenever you are ready."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-25f9db4d-f526-599d-8c01-d5fcd6a300c3,2018-11-02T19:54:40 IST,rtm,discard all
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-25f9db4d-f526-599d-8c01-d5fcd6a300c3,2018-11-02T19:46:58 IST,rtm,"Ok, I am discarding the task for now. We can start over whenever you are ready."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-25f9db4d-f526-599d-8c01-d5fcd6a300c3,2018-11-02T19:46:57 IST,rtm,discard all
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-25f9db4d-f526-599d-8c01-d5fcd6a300c3,2018-11-02T19:46:45 IST,rtm,"This system/client is not part of the SAP password reset self service. I can reset your password/user ID unlocked on the SAP systems/clients listed <a href=""https://apps.ce.collabserv.com/wikis/home?lang=en-us#!/wiki/Wbff930cb790d_4e33_8c27_a13582a302d9/page/SAP System Overview"" target=""_blank"">here</a>. Please provide a correct SAP system /client."
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-25f9db4d-f526-599d-8c01-d5fcd6a300c3,2018-11-02T19:46:44 IST,rtm,"Hope everything is fine. see you soon. If you need help, simply type ""what can you do"". Type 'discard' if you don't want to continue."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-25f9db4d-f526-599d-8c01-d5fcd6a300c3,2018-11-02T19:46:43 IST,rtm,stop
outgoing,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-25f9db4d-f526-599d-8c01-d5fcd6a300c3,2018-11-02T19:46:39 IST,rtm,"This system/client is not part of the SAP password reset self service. I can reset your password/user ID unlocked on the SAP systems/clients listed <a href=""https://apps.ce.collabserv.com/wikis/home?lang=en-us#!/wiki/Wbff930cb790d_4e33_8c27_a13582a302d9/page/SAP System Overview"" target=""_blank"">here</a>. Please provide a correct SAP system /client."
incoming,st-710e7d3d-f795-569f-9055-6f158ca1cf28,u-25f9db4d-f526-599d-8c01-d5fcd6a300c3,2018-11-02T19:46:37 IST,rtm,ok
